place_id,name,formatted_address,city,state,postal_code,phone_national,phone_international,website,lat,lng,types
ChIJbUrqKBBZzpQRLdSWeqatjmU,Reycar Mooca,"R. Luís Gama, 185 - Mooca, São Paulo - SP, 03105-010, Brazil",São Paulo,SP,03105-010,(11) 3209-1166,+55 11 3209-1166,http://www.reycar.com.br/,-23.5552653,-46.6222782,car_repair|point_of_interest|establishment
ChIJdcfF5BZZzpQRu659dUfVe4U,Martelinho de Ouro,"R. da Mooca, 983 - Mooca, São Paulo - SP, 03104-000, Brazil",São Paulo,SP,03104-000,(11) 3208-7569,+55 11 3208-7569,,-23.553981,-46.6156663,car_repair|point_of_interest|establishment
ChIJ-RtYYJj4zpQRujB48k4RRCo,Euro Repar Car Service,"Av. Imperatriz Leopoldina, 1612 - Vila Leopoldina, São Paulo - SP, 05305-007, Brazil",São Paulo,SP,05305-007,,,,-23.534843199999997,-46.7274137,car_repair|point_of_interest|establishment
ChIJGUvl29RZzpQRJrllu9OpQ50,Target FitClub Brigadeiro,"Av. Brigadeiro Luís Antônio, 535 - Bela Vista, São Paulo - SP, 01317-000, Brazil",São Paulo,SP,01317-000,(11) 91852-6778,+55 11 91852-6778,https://www.google.com/search?q=target+fit+club+brigadeiro&oq=target&gs_lcrp=EgZjaHJvbWUqDwgAECMYJxjjAhiABBiKBTIPCAAQIxgnGOMCGIAEGIoFMhUIARAuGCcYrwEYxwEYgAQYigUYjgUyDggCEEUYOxhDGIAEGIoFMgYIAxBFGDsyEAgEEC4YxwEYsQMY0QMYgAQyBggFEEUYQTIGCAYQRRg8MgYIBxBFGEGoAgCwAgA&sourceid=chrome&ie=UTF-8,-23.555220799999997,-46.6389485,gym|health|sports_activity_location|point_of_interest|establishment
ChIJWwJmBABZzpQRoAp7tff0L_U,Academia SkyFit - Sé,"Praça da Sé, 250 - Centro Histórico de São Paulo, São Paulo - SP, 01001-000, Brazil",São Paulo,SP,01001-000,(11) 97571-3399,+55 11 97571-3399,https://skyfitacademia.com/unidade/praca-da-se-sp/,-23.551035499999998,-46.6346622,gym|sports_activity_location|health|point_of_interest|establishment
ChIJcc9F0IZZzpQRTTYmW7jXdTs,Pró3 Academia Liberdade,"Av. da Liberdade, 720 - Liberdade, São Paulo - SP, 01502-001, Brazil",São Paulo,SP,01502-001,(11) 93033-5310,+55 11 93033-5310,https://pro3academia.com.br/unidade-liberdade/,-23.559031299999997,-46.637632,gym|sports_activity_location|point_of_interest|health|establishment
ChIJwYg0Sk1YzpQR6hjT3vZVZTc,Academy Fitness Center,"R. Santo Antônio, 513 - República, São Paulo - SP, 01314-001, Brazil",São Paulo,SP,01314-001,(11) 95864-2607,+55 11 95864-2607,http://www.academiacentralfitness.com.br/,-23.5511975,-46.6433225,fitness_center|spa|sports_complex|gym|health|sports_activity_location|point_of_interest|establishment
ChIJ-eOaiLlZzpQR7WTPDKnXBUQ,SP/UP,"Av. Brigadeiro Luís Antônio, 1786 - Bela Vista, São Paulo - SP, 01318-002, Brazil",São Paulo,SP,01318-002,(11) 2609-4477,+55 11 2609-4477,,-23.563915299999998,-46.6464684,gym|health|sports_activity_location|point_of_interest|establishment
ChIJSR7OnrdZzpQRctPdhetrM4I,URB FITNESS,"R. Alm. Marques de Leão, 584 - Bela Vista, São Paulo - SP, 01330-010, Brazil",São Paulo,SP,01330-010,(11) 98766-9453,+55 11 98766-9453,http://www.urbfitness.com.br/,-23.561845299999998,-46.649055499999996,gym|health|sports_activity_location|point_of_interest|establishment
ChIJ28-ysUxYzpQROIxkTwA1b7o,GIBI Academia,"R. Santo Antônio, 800 - Bela Vista, São Paulo - SP, 01314-000, Brazil",São Paulo,SP,01314-000,(11) 3159-2283,+55 11 3159-2283,https://complexo9.com.br/,-23.5521413,-46.646136,gym|health|sports_activity_location|point_of_interest|establishment
ChIJu3URy7BZzpQRPK5iWnZjGR0,Academia Gaviões 24h - Paulista,"R. Treze de Maio, 812 - Bela Vista, São Paulo - SP, 01327-000, Brazil",São Paulo,SP,01327-000,(11) 3285-3269,+55 11 3285-3269,,-23.5604096,-46.646592,gym|sports_activity_location|health|point_of_interest|establishment
ChIJsxpUaadZzpQRO85pyPRoJ-g,Atividade Academia,"R. Conselheiro Furtado, 834 - Liberdade, São Paulo - SP, 01511-001, Brazil",São Paulo,SP,01511-001,(11) 2083-4849,+55 11 2083-4849,http://www.atividadeacademia.com.br/,-23.560532199999997,-46.6330111,gym|health|sports_activity_location|point_of_interest|establishment
ChIJD51XdNBZzpQRJvWSesq0FA0,Les Cinq Gym,"Alameda Lorena, 1004 - Jardins, São Paulo - SP, 01424-004, Brazil",São Paulo,SP,01424-004,(11) 2157-6765,+55 11 2157-6765,http://lescinqgym.com.br/,-23.567023,-46.6621445,gym|health|sports_activity_location|point_of_interest|establishment
ChIJxUP5R2dZzpQR6cO6lcaO48o,Academia vibefit matriz,"Rua Glicério, 26 - Liberdade, São Paulo - SP, 01415-000, Brazil",São Paulo,SP,01415-000,(11) 97986-3124,+55 11 97986-3124,http://vibefitacademia.com.br/,-23.55274,-46.627739,gym|health|sports_activity_location|point_of_interest|establishment
ChIJsbjKzUxYzpQRig6plXFEJqo,Academia BlueFit Centro 1,"R. Santo Antônio, 644 - Bela Vista, São Paulo - SP, 01314-000, Brazil",São Paulo,SP,01314-000,,,https://www.bluefit.com.br/unidade/centro-1,-23.551465600000004,-46.6447925,gym|sports_activity_location|health|point_of_interest|establishment
ChIJL4I7DDhZzpQRTcpo8qAxkDY,Gym Xtreme,"Av. Paulista, 1225 - Bela Vista, São Paulo - SP, 01310-930, Brazil",São Paulo,SP,01310-930,,,https://pay.kiwify.com.br/2p1Vf1D?afid=aq9WtQrD,-23.5639509,-46.6538659,gym|sports_activity_location|point_of_interest|health|establishment
ChIJNRFV7cpZzpQRTvLZNV2Mw-I,V10 Fitness,"R. Barata Ribeiro, 72 - Bela Vista, São Paulo - SP, 01308-000, Brazil",São Paulo,SP,01308-000,(11) 2737-4091,+55 11 2737-4091,https://www.v10academia.com/,-23.555732900000002,-46.6510542,gym|health|sports_activity_location|point_of_interest|establishment
ChIJp9PE57FZzpQR_PBCUNtAOvk,B Fitness Center,"R. Humaitá, 537 - Bela Vista, São Paulo - SP, 01321-010, Brazil",São Paulo,SP,01321-010,(11) 97787-6304,+55 11 97787-6304,,-23.5566967,-46.6421615,gym|sports_activity_location|health|point_of_interest|establishment
ChIJxRPIAqdZzpQR3l9TsvvgPsQ,Top Fit,"R. São Joaquim, 491 - Liberdade, São Paulo - SP, 01508-000, Brazil",São Paulo,SP,01508-000,(11) 96949-8717,+55 11 96949-8717,https://instagram.com/mansaomarombaliberdade,-23.5606463,-46.634287799999996,gym|sports_activity_location|point_of_interest|health|establishment
ChIJr9PuzTNXzpQRVrHI8zwK2ak,Humane Gym 24h - Vila Madalena,"R. Natingui, 946 - Vila Madalena, São Paulo - SP, 05443-001, Brazil",São Paulo,SP,05443-001,(11) 3031-8816,+55 11 3031-8816,https://humanegym.com.br/,-23.5547753,-46.697119199999996,fitness_center|gym|sports_activity_location|health|point_of_interest|establishment
ChIJk49vBFFZzpQRlStyoOh1hYE,ACELERA FITNESS ACADEMIA,"Av. Brigadeiro Luís Antônio, 306 - Bela Vista, São Paulo - SP, 01318-000, Brazil",São Paulo,SP,01318-000,(11) 98328-7943,+55 11 98328-7943,https://www.facebook.com/acelerafitnessacademia/,-23.5530401,-46.6382836,gym|sports_activity_location|health|point_of_interest|establishment
ChIJkSHEYZ9ZzpQRJp-dThDru84,Voi,"R. José Getúlio, 223 - Aclimação, São Paulo - SP, 01509-001, Brazil",São Paulo,SP,01509-001,(11) 3207-8843,+55 11 3207-8843,http://www.voifit.com.br/,-23.5675835,-46.635406499999995,gym|health|sports_activity_location|point_of_interest|establishment
ChIJXxM-6rpZzpQRqILrlbSQlyY,Academia Smart Fit - Bela Vista I,"R. Pedroso, 407 - Bela Vista, São Paulo - SP, 01322-010, Brazil",São Paulo,SP,01322-010,,,https://www.smartfit.com.br/academias/bela-vista/?utm_source=google&utm_medium=maps&utm_campaign=mirum-SPCBVT1,-23.562375,-46.642595,gym|sports_activity_location|health|point_of_interest|establishment
ChIJDTtF8UVYzpQR_iGU_V3yaY0,Target Fitclub Arouche,"R. Bento Freitas, 34 - Centro Histórico de São Paulo, São Paulo - SP, 01220-000, Brazil",São Paulo,SP,01220-000,(11) 93800-4648,+55 11 93800-4648,,-23.542128299999998,-46.645642599999995,gym|sports_activity_location|point_of_interest|health|establishment
ChIJrRAslq5ZzpQRxIvc7QGmGHE,Academia Smart Fit - Liberdade,"Av. da Liberdade, 902 - Liberdade, São Paulo - SP, 01502-001, Brazil",São Paulo,SP,01502-001,,,https://www.smartfit.com.br/academias/liberdade/?utm_source=google&utm_medium=maps&utm_campaign=mirum-SPCLBD1,-23.560426699999997,-46.6385745,gym|health|sports_activity_location|point_of_interest|establishment
ChIJjUutoPdZzpQRT-3hTs2OBMU,FreeGym - Academia de Graça,"Av. Paulista, 1471 - Bela Vista, São Paulo - SP, 01311-927, Brazil",São Paulo,SP,01311-927,(41) 93618-0115,+55 41 93618-0115,https://freegym.com.br/,-23.5626751,-46.6558894,gym|health|sports_activity_location|point_of_interest|establishment
ChIJMwrAnjJZzpQRPPZBvkiqOYQ,Academia Studio Burn Gym,"R. Jaguaribe, 204 - Santa Cecilia, São Paulo - SP, 01224-001, Brazil",São Paulo,SP,01224-001,(11) 97082-6751,+55 11 97082-6751,https://www.instagram.com/burngym_ct/,-23.541610000000002,-46.6498035,gym|sports_coaching|sports_complex|school|health|sports_activity_location|point_of_interest|establishment
ChIJEx4dbc1ZzpQRyIoy10dX0oI,Academia Bio Ritmo - Paulista (Conjunto Nacional),"Av. Paulista, 2073 - Terraço 2 - Bela Vista, São Paulo - SP, 01311-940, Brazil",São Paulo,SP,01311-940,(11) 99519-9630,+55 11 99519-9630,https://www.bioritmo.com.br/unidades/paulista?utm_source=clique&utm_medium=google&utm_campaign=acessogoogle,-23.5586445,-46.6600422,gym|health|sports_activity_location|point_of_interest|establishment
ChIJ-5Pyv9NZzpQRAvo9sk2V1oA,Academia Target Fit Club Higienópolis,"R. Aureliano Coutinho, 245 - Higienópolis, São Paulo - SP, 01224-020, Brazil",São Paulo,SP,01224-020,(11) 98644-4395,+55 11 98644-4395,https://www.instagram.com/targetfitclubhigienopolis/,-23.5422458,-46.6529732,gym|health|sports_activity_location|point_of_interest|establishment
ChIJRelpDAJZzpQRHfi24NnAi5Q,Academia vibefit filial,"R. Tabatinguera, 470 - Histórico de, São Paulo - SP, 01020-000, Brazil",São Paulo,SP,01020-000,(11) 97986-3124,+55 11 97986-3124,,-23.552294699999997,-46.6284389,fitness_center|gym|sports_activity_location|point_of_interest|health|establishment
ChIJQWaOJVNYzpQR1vCR3fpyMAA,Smart Fit,"Pq Anhangabaú, 350 - Centro Histórico de São Paulo, São Paulo - SP, 01007-040, Brazil",São Paulo,SP,01007-040,,,https://www.smartfit.com.br/academias/anhangabau/?utm_source=google&utm_medium=maps&utm_campaign=mirum-SPCCEN1,-23.5457489,-46.6363285,gym|health|sports_activity_location|point_of_interest|establishment
ChIJQzdQNcZZzpQR5jSscaGeN3M,Academy Fitness Station,"ss Hotel Intercontinental - Alameda Santos, 1123 - 2º - Jardim Paulista, São Paulo - SP, 01419-001, Brazil",São Paulo,SP,01419-001,(11) 3148-1037,+55 11 3148-1037,http://www.estacaofitness.com.br/,-23.5656733,-46.653935499999996,gym|sports_activity_location|point_of_interest|health|establishment
ChIJ79WFqi1YzpQRSgU6iZE4BNk,First Academia,"R. da Consolação, 3249 - Jardim Paulista, São Paulo - SP, 01416-001, Brazil",São Paulo,SP,01416-001,(11) 3063-3646,+55 11 3063-3646,https://www.firstacademia.com.br/,-23.5607834,-46.6681598,gym|physiotherapist|health|restaurant|food|sports_activity_location|point_of_interest|establishment
ChIJW55MRU5YzpQRJlJm6WRuW3A,Body Fit Gym,"Praça da República, 85 - República, São Paulo - SP, 01045-001, Brazil",São Paulo,SP,01045-001,(11) 96434-3140,+55 11 96434-3140,https://m.youtube.com/c/BODYFITBRASIL,-23.544798,-46.6440118,fitness_center|gym|health|sports_activity_location|point_of_interest|establishment
ChIJiZ6MexpZzpQRPWODa7vVYK8,Academia BlueFit Maria Antônia,"R. Maria Antônia, 162 - Vila Buarque, São Paulo - SP, 01222-010, Brazil",São Paulo,SP,01222-010,,,https://www.bluefit.com.br/unidade/maria-antonia,-23.546808700000003,-46.6500486,gym|health|sports_activity_location|point_of_interest|establishment
ChIJ0ajJiwZZzpQRLf5ZOxim51U,Hugo Paiva Fight Center,"R. Asdrúbal do Nascimento, 211 - Bela Vista, São Paulo - SP, 01316-030, Brazil",São Paulo,SP,01316-030,(11) 97862-4463,+55 11 97862-4463,,-23.5512588,-46.6379492,gym|health|sports_activity_location|point_of_interest|establishment
ChIJB66uS1JZzpQRc9rM7i0Dkfs,Target Fit (Mansão Maromba),"R. Augusta, 453 - Consolação, São Paulo - SP, 01305-000, Brazil",São Paulo,SP,01305-000,(11) 96394-2112,+55 11 96394-2112,,-23.551443900000002,-46.65037,gym|health|sports_activity_location|point_of_interest|establishment
ChIJiZmiob5ZzpQRExJa-EYVt3k,Competition Sports Club,"R. Cincinato Braga, 520 - Bela Vista, São Paulo - SP, 01333-010, Brazil",São Paulo,SP,01333-010,(11) 3149-9777,+55 11 3149-9777,http://www.competition.com.br/,-23.5668466,-46.6473076,gym|yoga_studio|fitness_center|swimming_pool|sports_complex|sports_activity_location|health|point_of_interest|establishment
ChIJB5vivsxZzpQRlhlFHli4pwE,Academia BlueFit Frei Caneca,"R. Frei Caneca, 1173 - Consolação, São Paulo - SP, 01309-010, Brazil",São Paulo,SP,01309-010,,,https://www.bluefit.com.br/unidade/frei-caneca,-23.5570181,-46.657105,gym|health|sports_activity_location|point_of_interest|establishment
ChIJnf5PR8_5zpQRfwu5ehuwC8c,Ironberg barra funda,"Rua Robert Bosch, 469 - Parque Industrial Tomas Edson, São Paulo - SP, 01141-010, Brazil",São Paulo,SP,01141-010,,,https://www.ironberg.com.br/,-23.521727499999997,-46.671264199999996,gym|sports_activity_location|health|point_of_interest|establishment
ChIJe3RVXZ9ZzpQRZMNyJ9Dm0Z0,Inner Choice Fitness Club,"R. Pires da Mota, 762 - Aclimação, São Paulo - SP, 01529-000, Brazil",São Paulo,SP,01529-000,(11) 3271-1888,+55 11 3271-1888,http://www.innerchoice.com.br/,-23.568091199999998,-46.6356648,gym|sports_activity_location|health|point_of_interest|establishment
ChIJ28RejpdZzpQRoWs2NEsGsdM,Academia CEMI,"R. Maestro Cardim, 1144 - Bela Vista, São Paulo - SP, 01323-001, Brazil",São Paulo,SP,01323-001,(11) 3206-7733,+55 11 3206-7733,http://www.academiacemi.com.br/,-23.571005500000002,-46.6421655,gym|sports_activity_location|sports_club|health|point_of_interest|establishment
ChIJrXGRqgJZzpQRtWUY0zzUC7M,Voi Fit Academia - Santa Cecília,"R. das Palmeiras, 329 - Vila Buarque, São Paulo - SP, 01226-010, Brazil",São Paulo,SP,01226-010,(11) 3667-8677,+55 11 3667-8677,http://www.voifit.com.br/,-23.5367954,-46.6520647,gym|sports_activity_location|health|point_of_interest|establishment
ChIJQ6F2erVZzpQRhPRQeDnRmV8,Complexo esportivo GymFitCros,"R. Barata Ribeiro, 23 - Bela Vista, São Paulo - SP, 01308-000, Brazil",São Paulo,SP,01308-000,(32) 99819-2314,+55 32 99819-2314,https://oklahomaconstructioncompany.com/contatos/,-23.5557734,-46.6506356,health|point_of_interest|establishment
ChIJ3x98-U9YzpQRh6G89bDm_rY,Academia BlueFit Centro 2,"Av. São João, 869 - República, São Paulo - SP, 01035-100, Brazil",São Paulo,SP,01035-100,,,https://www.bluefit.com.br/unidade/centro-2,-23.5415132,-46.642059499999995,gym|sports_activity_location|health|point_of_interest|establishment
ChIJFYw10NVZzpQRnurf_Yanx8w,ZION GYM ACADEMIA,"R. Visc. de Parnaíba, 681 - Brás, São Paulo - SP, 03045-000, Brazil",São Paulo,SP,03045-000,(11) 99292-0251,+55 11 99292-0251,https://www.instagram.com/ziongym_academia?igsh=dWh1djZ2MHlpbTA2&utm_source=qr,-23.5519085,-46.618393499999996,gym|health|sports_activity_location|point_of_interest|establishment
ChIJSatZjkBYzpQRH4uKWY-_OsI,CT Powergym Sta. Cecilia,"Alameda Glete, 1049 - Campos Elíseos, São Paulo - SP, 01215-001, Brazil",São Paulo,SP,01215-001,(11) 98951-7692,+55 11 98951-7692,http://www.facebook.com/CTPowerGym/,-23.537563199999997,-46.6504132,fitness_center|gym|sports_activity_location|health|point_of_interest|establishment
ChIJaS8yFrFZzpQRZ6aJcv7RV3o,Academia Orion,"R. Rui Barbosa, 313 - Bela Vista, São Paulo - SP, 01326-010, Brazil",São Paulo,SP,01326-010,(11) 3266-2645,+55 11 3266-2645,,-23.5582086,-46.645159299999996,sports_complex|gym|sports_coaching|health|sports_activity_location|point_of_interest|establishment
ChIJTUOO8yhZzpQRZ0vLarBxp58,Academia Loong Muay Thai Fitness,"R. Três de Dezembro, 43 - 6° andar - Centro Histórico de São Paulo, São Paulo - SP, 01014-020, Brazil",São Paulo,SP,01014-020,(11) 94922-1756,+55 11 94922-1756,https://loongmuaythai.com/,-23.546291999999998,-46.6338782,sports_complex|gym|sports_coaching|health|sports_activity_location|point_of_interest|establishment
ChIJqdsi9L9ZzpQRcXiNPHd6emI,Academia Smart Fit - Shopping Light,"R. Cel. Xavier de Toledo, 23 - República, São Paulo - SP, 01048-100, Brazil",São Paulo,SP,01048-100,,,https://www.smartfit.com.br/academias/shopping-light/?utm_source=google&utm_medium=maps&utm_campaign=mirum-SPCREP3,-23.5467807,-46.6386092,gym|health|sports_activity_location|point_of_interest|establishment
ChIJQR8xKLpZzpQR4-6B5YcvysA,"Fitness & Company | Roupa de Academia, Loja de Moda Fitness, Loja de Roupas Esportivas & Roupa de Academia Plus Size","Av. Brigadeiro Luís Antônio, 1810 - Bela Vista, São Paulo - SP, 01318-002, Brazil",São Paulo,SP,01318-002,(11) 98464-7997,+55 11 98464-7997,http://www.fitnessecompany.com.br/,-23.5639357,-46.6465811,clothing_store|sporting_goods_store|store|point_of_interest|establishment
ChIJyRUdljtYzpQRrcBUbgbYjCs,Bio Ritmo,"Piso Buenos Aires - Av. Higienópolis, 618 - Higienópolis, São Paulo - SP, 01238-000, Brazil",São Paulo,SP,01238-000,(11) 99519-9630,+55 11 99519-9630,https://www.bioritmo.com.br/unidades/shopping-patio-higienopolis?utm_source=clique&utm_medium=google&utm_campaign=acessogoogle,-23.5418067,-46.658247499999995,gym|health|sports_activity_location|point_of_interest|establishment
ChIJ2zteyadZzpQRzQhfN0A_V98,"Mandala Núcleo de Artes - Dança, Yoga, Canto, Teatro, Circo Aéreo em Liberdade - São Paulo","Av. da Liberdade, 574 - Loja 01 - Liberdade, São Paulo - SP, 01502-001, Brazil",São Paulo,SP,01502-001,(11) 97687-7378,+55 11 97687-7378,http://www.nucleomandala.com.br/,-23.557715299999998,-46.637020799999995,yoga_studio|fitness_center|gym|sports_complex|sports_activity_location|health|point_of_interest|establishment
ChIJ0c6FQfBZzpQRP2WTCL-UkvU,Academia Smart Fit - Baixo Augusta,"R. Augusta, 1053 - Consolação, São Paulo - SP, 01305-100, Brazil",São Paulo,SP,01305-100,,,https://www.smartfit.com.br/academias/baixo-augusta/?utm_source=google&utm_medium=maps&utm_campaign=mirum-SPCCON2,-23.5538393,-46.6555442,gym|sports_activity_location|health|point_of_interest|establishment
ChIJj2hsSAlXzpQRVLMRFRJMOnc,Bodytech - Shopping Eldorado,"Av. Rebouças, 3970 - Pinheiros, São Paulo - SP, 05402-918, Brazil",São Paulo,SP,05402-918,(11) 2197-7333,+55 11 2197-7333,http://www.bodytech.com.br/pinheiros--eldorado,-23.572357099999998,-46.6958847,gym|spa|sports_activity_location|point_of_interest|health|establishment
ChIJnfB_N1NZzpQREZ0LqP3FQhQ,Pure Pilates - Bixiga - Bela Vista,"R. Aguiar de Barros, 69 - Sobreloja 201 - Bela Vista, São Paulo - SP, 01316-020, Brazil",São Paulo,SP,01316-020,(11) 93800-7102,+55 11 93800-7102,https://www.purepilates.com.br/bixiga-bela-vista?utm_source=gmb,-23.5540752,-46.6393929,gym|sports_complex|health|sports_activity_location|point_of_interest|establishment
ChIJUYfZdplZzpQRkyzCpnAs0tM,Academia Target Fit - Cambuci,"R. do Lavapés, 1045 - Cambuci, São Paulo - SP, 01519-000, Brazil",São Paulo,SP,01519-000,(11) 95454-5631,+55 11 95454-5631,,-23.561660999999997,-46.622520099999996,fitness_center|gym|health|sports_activity_location|point_of_interest|establishment
ChIJ3TlvEX9ZzpQRp3f6yOiMcJA,Academia Smart Fit - Aclimação,"Av. da Aclimação, 350 - Cambuci, São Paulo - SP, 01531-000, Brazil",São Paulo,SP,01531-000,,,https://www.smartfit.com.br/academias/aclimacao/?utm_source=google&utm_medium=maps&utm_campaign=mirum-SPCCMB3,-23.5698644,-46.632849,gym|sports_activity_location|point_of_interest|health|establishment
ChIJCUU-lfJZzpQRWH_y_Y1PqAU,Academia de luta Diversity,"R. Conselheiro Carrão, 178 - 1 andar - Bela Vista, São Paulo - SP, 01328-000, Brazil",São Paulo,SP,01328-000,(11) 95216-7003,+55 11 95216-7003,,-23.557427399999998,-46.6440033,sports_coaching|sports_complex|gym|sports_activity_location|health|point_of_interest|establishment
ChIJtQD0z5JZzpQRjvUkEEX-nMY,Ultra,"R. Augusta, 1846 - Jardim Paulista, São Paulo - SP, 01412-000, Brazil",São Paulo,SP,01412-000,(11) 94024-2237,+55 11 94024-2237,http://ultraacademia.com.br/,-23.558729099999997,-46.661186199999996,gym|sports_activity_location|health|point_of_interest|establishment
ChIJzyumSa5ZzpQR86H9OmLq2Tk,Natação healthylife,"Av. Brigadeiro Luís Antônio, 781 - Bela Vista, São Paulo - SP, 01317-001, Brazil",São Paulo,SP,01317-001,(11) 97967-5784,+55 11 97967-5784,,-23.556921499999998,-46.6402248,school|health|point_of_interest|establishment
ChIJNZwJK8hZzpQR7lyhiDVogFY,Academia Total Fitness,"01331-010 - R. Sílvia, 416 - Cantinho do Céu, São Paulo - SP, 01331-010, Brazil",São Paulo,SP,01331-010,,,,-23.5613195,-46.651368999999995,gym|health|sports_activity_location|point_of_interest|establishment
ChIJ5UelysRZzpQRrPOGatKslCQ,Competition,"R. Pamplona, 1704 - Jardim Paulista, São Paulo - SP, 01405-002, Brazil",São Paulo,SP,01405-002,(11) 3884-2700,+55 11 3884-2700,http://tg.competition.com.br/,-23.570566,-46.661432399999995,gym|health|sports_activity_location|point_of_interest|establishment
ChIJa2o1kUpYzpQRT9XAQJ4c-5A,Frei Caneca Market,"R. Frei Caneca, 284 - Consolação, São Paulo - SP, 01307-000, Brazil",São Paulo,SP,01307-000,(11) 3151-2644,+55 11 3151-2644,http://www.comprebem.com.br/,-23.552163999999998,-46.65043,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJd4_UHkRPzpQRZei1uFqe7pc,SUPERMERCADO JARDIM LALLO LTDA,"Av. Aurélia Lopes Takano, 107 - JARDIM SATELITE, São Paulo - SP, 04809-050, Brazil",São Paulo,SP,04809-050,(11) 95216-1510,+55 11 95216-1510,,-23.555771399999998,-46.639557100000005,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJMXZJ7bRZzpQRwIlxZsNraBw,Mercado Saga,"R. Dr. Luís Barreto, 9 - Bela Vista, São Paulo - SP, 01328-020, Brazil",São Paulo,SP,01328-020,(11) 96687-9439,+55 11 96687-9439,,-23.5545179,-46.6475724,market|grocery_store|food_store|store|food|point_of_interest|establishment
ChIJQYhb8npZzpQRtjd717yK0Y8,RMC,"R. Galvão Bueno, 377 - Liberdade, São Paulo - SP, 01506-000, Brazil",São Paulo,SP,01506-000,,,,-23.5589409,-46.634951199999996,grocery_store|food_store|point_of_interest|store|food|establishment
ChIJASWijQdZzpQRhjDlCPR5jA4,Mercadinho Do Macarrão M.E,"R. dos Estudantes, 385 - Liberdade, São Paulo - SP, 01505-000, Brazil",São Paulo,SP,01505-000,(11) 94601-5418,+55 11 94601-5418,,-23.5552709,-46.6314231,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJb5Z_N6ZZzpQRXxOWbkWDz3Y,Supermercado Kanazawa,"R. Galvão Bueno, 377 - Liberdade, São Paulo - SP, 01506-000, Brazil",São Paulo,SP,01506-000,(11) 3207-1801,+55 11 3207-1801,,-23.558985699999997,-46.634943199999995,grocery_store|japanese_restaurant|food_store|restaurant|food|store|point_of_interest|establishment
ChIJ_RTiFblZzpQRiEvFnOtXJ3M,Pão de Açúcar,"Av. Brigadeiro Luís Antônio, 2013 - Bela Vista, São Paulo - SP, 01317-002, Brazil",São Paulo,SP,01317-002,0800 779 6761,+55 800 779 6761,https://www.paodeacucar.com/,-23.5655985,-46.6472324,supermarket|convenience_store|butcher_shop|market|bakery|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJL0Lu4ahZzpQRIlNhisZoRzc,Empório Azuki,"R. Galvão Bueno, 16 - Liberdade, São Paulo - SP, 01506-000, Brazil",São Paulo,SP,01506-000,(11) 3271-3838,+55 11 3271-3838,https://www.instagram.com/emporioazuki/,-23.555690199999997,-46.6353072,supermarket|asian_grocery_store|grocery_store|food_store|japanese_restaurant|restaurant|food|store|point_of_interest|establishment
ChIJwXjUtq9ZzpQRwc8VoMdscrY,Extra Mercado,"R. Condessa de São Joaquim, 303 - Liberdade, São Paulo - SP, 01320-000, Brazil",São Paulo,SP,01320-000,0800 779 6761,+55 800 779 6761,https://www.clubeextra.com.br/,-23.557812100000003,-46.640107,supermarket|bakery|convenience_store|grocery_store|butcher_shop|food_store|market|point_of_interest|store|food|establishment
ChIJlx4Pz6hZzpQRogieAKCiBeI,Extra Mercado,"Av. da Liberdade, 455 - Liberdade, São Paulo - SP, 01503-001, Brazil",São Paulo,SP,01503-001,0800 779 6761,+55 800 779 6761,https://www.clubeextra.com.br/,-23.556994,-46.6361661,supermarket|butcher_shop|convenience_store|bakery|market|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJ02WECqlZzpQRaNLYnCrKKvA,JIA HE,"R. da Glória, 132 - Liberdade, São Paulo - SP, 01510-000, Brazil",São Paulo,SP,01510-000,,,https://www.instagram.com/jiahechicken?igsh=MWExa3Z4Z2FleXRraQ==,-23.5543661,-46.634495099999995,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment
ChIJwzFD4HlZzpQRtoiczJSnEek,Duque Supermercados - Liberdade,"R. Galvão Bueno, 364 - Liberdade, São Paulo - SP, 01506-000, Brazil",São Paulo,SP,01506-000,(11) 98763-7708,+55 11 98763-7708,https://lastlink.bio/duque,-23.5588776,-46.635149999999996,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJq6GhvaVZzpQRdpAy0GhuOcM,Carrefour Express São Joaquim,"Av. da Liberdade, 896 - Liberdade, São Paulo - SP, 01502-001, Brazil",São Paulo,SP,01502-001,(11) 3004-2222,+55 11 3004-2222,https://www.carrefour.com.br/localizador-de-lojas#crfimt=home%7Cshop%7Crodape%7CEncontre-uma-loja%7C26062024%7C3,-23.560303200000003,-46.6385535,supermarket|convenience_store|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJm9vgIptZzpQRCBSwqH0KJDU,Pão de Açúcar,"R. Pedroso, 215 - Liberdade, São Paulo - SP, 01322-000, Brazil",São Paulo,SP,01322-000,0800 779 6761,+55 800 779 6761,https://www.paodeacucar.com/,-23.562900799999998,-46.6410438,supermarket|convenience_store|market|butcher_shop|bakery|grocery_store|food_store|food|store|point_of_interest|establishment
